IDViaje,Numero_tracker,Region,Comunidad,Dia,Mes,Anio,hora,Zona_pesca,Panga,Motor,Gasolina_lt,Tiempos,Responsable,Observaciones,Recurso_pesquero,Nombre_cientifico,Arte_pesca,Presentacion,Captura_kg,Precio_pesos,Carnada_tipo,Carnada_pesos,Fauna_de_Acompanamiento_Especie,Fauna_de_Acompanamiento_kg
export_2022-05-26 06-09,BM-045,Bahia Magdalena,Lopez Mateos,26,5,2022,1899-12-31T06:09:00Z,NA,santo domingo 6,90,NA,4,NA,NA,vieja,Semicossyphus pulcher,red chinchorro,NA,3,NA,NA,NA,NA,NA
export_2022-05-26 06-09,BM-045,Bahia Magdalena,Lopez Mateos,26,5,2022,1899-12-31T06:09:00Z,NA,santo domingo 6,90,NA,4,NA,NA,tercera,NA,red chinchorro,NA,1.5,NA,NA,NA,NA,NA
export_2022-05-26 06-09,BM-045,Bahia Magdalena,Lopez Mateos,26,5,2022,1899-12-31T06:09:00Z,NA,santo domingo 6,90,NA,4,NA,NA,curvina,Cynoscion sp,red chinchorro,NA,0.5,NA,NA,NA,NA,NA
export_2022-06-13 06-34,BM-045,Bahia Magdalena,Lopez Mateos,13,6,2022,1899-12-31T06:34:00Z,NA,santo domingo 6,90,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,primera,56,NA,NA,NA,NA,NA
export_2022-02-22 06-31,BM-046,Bahia Magdalena,Lopez Mateos,22,2,2022,1899-12-31T06:31:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,96,NA,NA,NA,NA,NA
export_2022-02-22 06-31,BM-046,Bahia Magdalena,Lopez Mateos,22,2,2022,1899-12-31T06:31:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tercera,NA,red chinchorro,NA,17,NA,NA,NA,NA,NA
export_2022-02-22 06-31,BM-046,Bahia Magdalena,Lopez Mateos,22,2,2022,1899-12-31T06:31:00Z,NA,santo domingo 7,90,NA,4,NA,NA,bruja,Raja sp,red chinchorro,NA,2.5,NA,NA,NA,NA,NA
export_2022-02-25 06-40,BM-046,Bahia Magdalena,Lopez Mateos,25,2,2022,1899-12-31T06:40:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,16,NA,NA,NA,NA,NA
export_2022-03-12 06-22,BM-046,Bahia Magdalena,Lopez Mateos,12,3,2022,1899-12-31T06:22:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,38,NA,NA,NA,NA,NA
export_2022-03-13 06-33,BM-046,Bahia Magdalena,Lopez Mateos,13,3,2022,1899-12-31T06:33:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,66,NA,NA,NA,NA,NA
export_2022-03-16 06-28,BM-046,Bahia Magdalena,Lopez Mateos,16,3,2022,1899-12-31T06:28:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,370,NA,NA,NA,NA,NA
export_2022-03-17 06-20,BM-046,Bahia Magdalena,Lopez Mateos,17,3,2022,1899-12-31T06:20:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,239,NA,NA,NA,NA,NA
export_2022-03-18 06-04,BM-046,Bahia Magdalena,Lopez Mateos,18,3,2022,1899-12-31T06:04:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,91,NA,NA,NA,NA,NA
export_2022-03-22 06-04,BM-046,Bahia Magdalena,Lopez Mateos,22,3,2022,1899-12-31T06:04:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,37,NA,NA,NA,NA,NA
export_2022-03-23 08-43,BM-046,Bahia Magdalena,Lopez Mateos,23,3,2022,1899-12-31T08:43:00Z,NA,santo domingo 7,90,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,11,NA,NA,NA,NA,NA
export_2022-04-05 06-50,BM-046,Bahia Magdalena,Lopez Mateos,5,4,2022,1899-12-31T06:50:00Z,NA,santo domingo 7,90,NA,4,NA,NA,manta,Mobula sp,red chinchorro,NA,50,NA,NA,NA,NA,NA
export_2022-04-05 06-50,BM-046,Bahia Magdalena,Lopez Mateos,5,4,2022,1899-12-31T06:50:00Z,NA,santo domingo 7,90,NA,4,NA,NA,guitarra,Rhinobatos productus,red chinchorro,NA,6,NA,NA,NA,NA,NA
export_2022-06-10 05-14,BM-046,Bahia Magdalena,Lopez Mateos,10,6,2022,1899-12-31T05:14:00Z,NA,santo domingo 7,90,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,primera,75,NA,NA,NA,NA,NA
export_2022-01-17 05-56,BM-049,Bahia Magdalena,Lopez Mateos,17,1,2022,1899-12-31T05:56:00Z,NA,la ultima iv,115,NA,4,NA,NA,mako,Isurus oxyrinchus,red chinchorro,NA,40,25,NA,NA,NA,NA
export_2022-01-17 05-56,BM-049,Bahia Magdalena,Lopez Mateos,17,1,2022,1899-12-31T05:56:00Z,NA,la ultima iv,115,NA,4,NA,NA,cazon,Mustelus sp,red chinchorro,NA,81,28,NA,NA,NA,NA
export_2022-01-20 07-18,BM-049,Bahia Magdalena,Lopez Mateos,20,1,2022,1899-12-31T07:18:00Z,NA,la ultima iv,115,NA,4,NA,NA,tiburon azul,Prionace glauca,red chinchorro,NA,138,15,NA,NA,NA,NA
export_2022-01-20 07-18,BM-049,Bahia Magdalena,Lopez Mateos,20,1,2022,1899-12-31T07:18:00Z,NA,la ultima iv,115,NA,4,NA,NA,mako,Isurus oxyrinchus,red chinchorro,NA,134,25,NA,NA,NA,NA
export_2022-01-22 06-31,BM-049,Bahia Magdalena,Lopez Mateos,22,1,2022,1899-12-31T06:31:00Z,NA,la ultima iv,115,NA,4,NA,NA,mako,Isurus oxyrinchus,red chinchorro,NA,409,25,NA,NA,NA,NA
export_2021-06-13 06-51,BM-050,Bahia Magdalena,Lopez Mateos,13,6,2021,1899-12-31T06:51:00Z,NA,la ultima ii,115,NA,4,NA,NA,sierra,Scomberomorus sierra,red chinchorro,NA,410,25,NA,NA,NA,NA
export_2021-06-13 06-51,BM-050,Bahia Magdalena,Lopez Mateos,13,6,2021,1899-12-31T06:51:00Z,NA,la ultima ii,115,NA,4,NA,NA,gorreta,Sphyrna sp,red chinchorro,NA,5,25,NA,NA,NA,NA
export_2021-06-13 06-51,BM-050,Bahia Magdalena,Lopez Mateos,13,6,2021,1899-12-31T06:51:00Z,NA,la ultima ii,115,NA,4,NA,NA,chana,Cynoscion reticulatus,red chinchorro,NA,46,15,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,pargo,Lutjanus sp,red chinchorro,NA,68,50,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,garropa,Mycteroperca sp,red chinchorro,primera,25.5,70,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,vieja,Semicossyphus pulcher,red chinchorro,NA,7,21,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,primera,4.7,50,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,segunda,8.5,25,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,jurel,Seriola lalandi,red chinchorro,NA,6,12,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,cochito,Balistes polilepys,red chinchorro,NA,45,10,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,bacoco,Anisotremus sp,red chinchorro,NA,25,8,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,bolonchi,NA,red chinchorro,NA,6,10,NA,NA,NA,NA
export_2021-06-14 06-54,BM-050,Bahia Magdalena,Lopez Mateos,14,6,2021,1899-12-31T06:54:00Z,NA,la ultima ii,115,NA,4,NA,NA,verdillo,Paralabrax nebulifer,red chinchorro,NA,3,12,NA,NA,NA,NA
export_2021-06-15 06-48,BM-050,Bahia Magdalena,Lopez Mateos,15,6,2021,1899-12-31T06:48:00Z,NA,la ultima ii,115,NA,4,NA,NA,sierra,Scomberomorus sierra,red chinchorro,NA,200,25,NA,NA,NA,NA
export_2021-06-15 06-48,BM-050,Bahia Magdalena,Lopez Mateos,15,6,2021,1899-12-31T06:48:00Z,NA,la ultima ii,115,NA,4,NA,NA,curvina,Cynoscion sp,red chinchorro,NA,28,15,NA,NA,NA,NA
export_2021-06-22 06-57,BM-050,Bahia Magdalena,Lopez Mateos,22,6,2021,1899-12-31T06:57:00Z,NA,la ultima ii,115,NA,4,NA,NA,pargo,Lutjanus sp,red chinchorro,NA,12,50,NA,NA,NA,NA
export_2021-06-22 06-57,BM-050,Bahia Magdalena,Lopez Mateos,22,6,2021,1899-12-31T06:57:00Z,NA,la ultima ii,115,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,primera,11,50,NA,NA,NA,NA
export_2021-06-22 06-57,BM-050,Bahia Magdalena,Lopez Mateos,22,6,2021,1899-12-31T06:57:00Z,NA,la ultima ii,115,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,segunda,28,25,NA,NA,NA,NA
export_2021-06-22 06-57,BM-050,Bahia Magdalena,Lopez Mateos,22,6,2021,1899-12-31T06:57:00Z,NA,la ultima ii,115,NA,4,NA,NA,garropa,Mycteroperca sp,red chinchorro,NA,9.5,70,NA,NA,NA,NA
export_2021-06-25 06-52,BM-050,Bahia Magdalena,Lopez Mateos,25,6,2021,1899-12-31T06:52:00Z,NA,la ultima ii,115,NA,4,NA,NA,guitarra,Rhinobatos productus,red chinchorro,NA,289,15,NA,NA,NA,NA
export_2021-06-25 06-52,BM-050,Bahia Magdalena,Lopez Mateos,25,6,2021,1899-12-31T06:52:00Z,NA,la ultima ii,115,NA,4,NA,NA,bacoco,Anisotremus sp,red chinchorro,NA,30,8,NA,NA,NA,NA
export_2021-07-06 11-51,BM-050,Bahia Magdalena,Lopez Mateos,6,7,2021,1899-12-31T11:51:00Z,NA,la ultima ii,115,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,300,21,NA,NA,NA,NA
export_2021-07-07 10-26,BM-050,Bahia Magdalena,Lopez Mateos,7,7,2021,1899-12-31T10:26:00Z,NA,la ultima ii,115,NA,4,NA,NA,sierra,Scomberomorus sierra,red chinchorro,NA,105,25,NA,NA,NA,NA
export_2021-07-07 10-26,BM-050,Bahia Magdalena,Lopez Mateos,7,7,2021,1899-12-31T10:26:00Z,NA,la ultima ii,115,NA,4,NA,NA,raton,NA,red chinchorro,NA,17,8,NA,NA,NA,NA
export_2021-07-08 11-33,BM-050,Bahia Magdalena,Lopez Mateos,8,7,2021,1899-12-31T11:33:00Z,NA,la ultima ii,115,NA,4,NA,NA,sierra,Scomberomorus sierra,red chinchorro,NA,110,25,NA,NA,NA,NA
export_2021-07-08 11-33,BM-050,Bahia Magdalena,Lopez Mateos,8,7,2021,1899-12-31T11:33:00Z,NA,la ultima ii,115,NA,4,NA,NA,pargo,Lutjanus sp,red chinchorro,NA,25,50,NA,NA,NA,NA
export_2021-07-20 07-05,BM-050,Bahia Magdalena,Lopez Mateos,20,7,2021,1899-12-31T07:05:00Z,NA,la ultima ii,115,NA,4,NA,NA,sierra,Scomberomorus sierra,red chinchorro,NA,47,25,NA,NA,NA,NA
export_2021-07-20 07-05,BM-050,Bahia Magdalena,Lopez Mateos,20,7,2021,1899-12-31T07:05:00Z,NA,la ultima ii,115,NA,4,NA,NA,pargo,Lutjanus sp,red chinchorro,NA,9,50,NA,NA,NA,NA
export_2021-07-24 11-07,BM-050,Bahia Magdalena,Lopez Mateos,24,7,2021,1899-12-31T11:07:00Z,NA,la ultima ii,115,NA,4,NA,NA,sierra,Scomberomorus sierra,red chinchorro,NA,218,25,NA,NA,NA,NA
export_2021-07-24 11-07,BM-050,Bahia Magdalena,Lopez Mateos,24,7,2021,1899-12-31T11:07:00Z,NA,la ultima ii,115,NA,4,NA,NA,bacoco,Anisotremus sp,red chinchorro,NA,2,8,NA,NA,NA,NA
export_2021-08-03 06-48,BM-050,Bahia Magdalena,Lopez Mateos,3,8,2021,1899-12-31T06:48:00Z,NA,la ultima ii,115,NA,4,NA,NA,tripa,Mustelus sp,red chinchorro,NA,1172,21,NA,NA,NA,NA
export_2021-08-03 06-48,BM-050,Bahia Magdalena,Lopez Mateos,3,8,2021,1899-12-31T06:48:00Z,NA,la ultima ii,115,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,primera,3,50,NA,NA,NA,NA
export_2021-08-03 06-48,BM-050,Bahia Magdalena,Lopez Mateos,3,8,2021,1899-12-31T06:48:00Z,NA,la ultima ii,115,NA,4,NA,NA,lenguado,Paralichthys sp,red chinchorro,segunda,1.5,25,NA,NA,NA,NA
export_2021-04-05 09-10,ALM03,bahia magdalena,san carlos,5,4,2021,1899-12-31T09:10:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-04-10 08-39,ALM03,bahia magdalena,san carlos,10,4,2021,1899-12-31T08:39:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-05-17 08-21,ALM03,bahia magdalena,san carlos,17,5,2021,1899-12-31T08:21:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-05-28 07-56,ALM03,bahia magdalena,san carlos,28,5,2021,1899-12-31T07:56:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-06-11 07-55,ALM03,bahia magdalena,san carlos,11,6,2021,1899-12-31T07:55:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-06-14 08-29,ALM03,bahia magdalena,san carlos,14,6,2021,1899-12-31T08:29:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-06-16 08-02,ALM03,bahia magdalena,san carlos,16,6,2021,1899-12-31T08:02:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-06-18 07-59,ALM03,bahia magdalena,san carlos,18,6,2021,1899-12-31T07:59:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-06-19 08-26,ALM03,bahia magdalena,san carlos,19,6,2021,1899-12-31T08:26:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-07-14 08-12,ALM03,bahia magdalena,san carlos,14,7,2021,1899-12-31T08:12:00Z,bma,takon,90,12,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-06-11 06-50,ALM07,bahia magdalena,san carlos,11,6,2021,1899-12-31T06:50:00Z,bma,angel,115,15,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2021-06-15 07-17,ALM07,bahia magdalena,san carlos,15,6,2021,1899-12-31T07:17:00Z,bma,angel,115,25,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-07-08 11-52,ALM07,bahia magdalena,san carlos,8,7,2021,1899-12-31T11:52:00Z,bma,angel,115,35,4,NA,NA,almeja chocolata,Megapitaria squalida,hooka,entera,250,11,NA,NA,NA,NA
export_2020-09-15 19-11,BALLENA09,bahia magdalena,san carlos,15,9,2020,1899-12-31T19:11:00Z,bma,nacho,115,60,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,40,180,NA,NA,NA,NA
export_2020-09-25 00-10,BALLENA09,bahia magdalena,san carlos,25,9,2020,1899-12-31T00:10:00Z,bma,nacho,115,60,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,33,180,NA,NA,NA,NA
export_2020-09-30 19-48,BALLENA09,bahia magdalena,san carlos,30,9,2020,1899-12-31T19:48:00Z,bma,nacho,115,60,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,42,180,NA,NA,NA,NA
export_2021-06-11 05-51,BM11,bahia magdalena,san carlos,11,6,2021,1899-12-31T05:51:00Z,bma,morson,90,30,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-15 05-52,BM11,bahia magdalena,san carlos,15,6,2021,1899-12-31T05:52:00Z,bma,morson,90,30,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-16 06-12,BM11,bahia magdalena,san carlos,16,6,2021,1899-12-31T06:12:00Z,bma,morson,90,30,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-17 05-39,BM11,bahia magdalena,san carlos,17,6,2021,1899-12-31T05:39:00Z,bma,morson,90,30,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-28 05-58,BM11,bahia magdalena,san carlos,28,6,2021,1899-12-31T05:58:00Z,bma,morson,90,30,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-29 05-41,BM11,bahia magdalena,san carlos,29,6,2021,1899-12-31T05:41:00Z,bma,morson,90,30,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-30 05-40,BM11,bahia magdalena,san carlos,30,6,2021,1899-12-31T05:40:00Z,bma,morson,90,30,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-10 06-28,BM19,bahia magdalena,san carlos,10,6,2021,1899-12-31T06:28:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-11 06-42,BM19,bahia magdalena,san carlos,11,6,2021,1899-12-31T06:42:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-12 06-34,BM19,bahia magdalena,san carlos,12,6,2021,1899-12-31T06:34:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-28 11-47,BM19,bahia magdalena,san carlos,28,6,2021,1899-12-31T11:47:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-06-29 06-41,BM19,bahia magdalena,san carlos,29,6,2021,1899-12-31T06:41:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-07-17 08-45,BM19,bahia magdalena,san carlos,17,7,2021,1899-12-31T08:45:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-07-18 07-10,BM19,bahia magdalena,san carlos,18,7,2021,1899-12-31T07:10:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-07-20 07-03,BM19,bahia magdalena,san carlos,20,7,2021,1899-12-31T07:03:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-07-21 06-56,BM19,bahia magdalena,san carlos,21,7,2021,1899-12-31T06:56:00Z,bma,migue,115,45,4,NA,NA,almeja generosa,Panopea globosa,hooka,entera,150,250,NA,NA,NA,NA
export_2021-09-15 20-11,BM48,bahia magdalena,san carlos,15,9,2021,1899-12-31T20:11:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,45,180,NA,NA,NA,NA
export_2021-09-29 19-10,BM48,bahia magdalena,san carlos,29,9,2021,1899-12-31T19:10:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,30,180,NA,NA,NA,NA
export_2021-09-30 21-09,BM48,bahia magdalena,san carlos,30,9,2021,1899-12-31T21:09:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,67,180,NA,NA,NA,NA
export_2021-10-01 18-00,BM48,bahia magdalena,san carlos,1,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,44,180,NA,NA,NA,NA
export_2021-10-06 18-48,BM48,bahia magdalena,san carlos,6,10,2021,1899-12-31T18:48:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,40,180,NA,NA,NA,NA
export_2021-10-07 18-00,BM48,bahia magdalena,san carlos,7,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,25,180,NA,NA,NA,NA
export_2021-10-13 18-26,BM48,bahia magdalena,san carlos,13,10,2021,1899-12-31T18:26:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,50,180,NA,NA,NA,NA
export_2021-10-14 18-00,BM48,bahia magdalena,san carlos,14,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,54,180,NA,NA,NA,NA
export_2021-10-15 18-00,BM48,bahia magdalena,san carlos,15,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,38,180,NA,NA,NA,NA
export_2021-10-16 16-00,BM48,bahia magdalena,san carlos,16,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,55,180,NA,NA,NA,NA
export_2021-10-20 18-29,BM48,bahia magdalena,san carlos,20,10,2021,1899-12-31T18:29:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,32,180,NA,NA,NA,NA
export_2021-10-21 18-00,BM48,bahia magdalena,san carlos,21,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,29,180,NA,NA,NA,NA
export_2021-10-22 18-00,BM48,bahia magdalena,san carlos,22,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,camaron café,Farfantepenaeus californiensis,red magdalena 1,descabezado,48,180,NA,NA,NA,NA
export_2021-10-16 18-00,BM48,bahia magdalena,san carlos,16,10,2021,1899-12-31T18:00:00Z,bma,chito,115,70,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
